,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Simplified_Title,course_title_l,keywords
63,63,63,63,63,855172,Hedge and Mutual Fund Careers: The Complete Guide,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,TRUE,200,3255,340,102,All Levels,8.5 hours,2016-06-20T20:17:12Z,Business Finance,hedge mutual fund careers complete guide,hedge and mutual fund careers: the complete guide,"['mutual fund careers', 'hedge mutual fund', 'hedge mutual', 'mutual fund', 'hedge', 'fund careers', 'fund careers complete', 'careers complete guide', 'careers', 'fund']"
64,64,64,64,64,258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,https://www.udemy.com/learn-mql4/,TRUE,185,7941,713,40,All Levels,6.5 hours,2014-08-11T08:01:14Z,Business Finance,algorithmic trading forex create forex robot,algorithmic trading in forex: create your first forex robot!,"['forex robot', 'create forex robot', 'algorithmic trading forex', 'algorithmic trading', 'trading forex', 'trading forex create', 'create forex', 'forex', 'forex create', 'forex create forex']"
65,65,65,65,65,994754,The Power Modeling Bootcamp: Advanced Excel in 10 Days,https://www.udemy.com/the-power-modeling-bootcamp-advanced-excel-in-10-days/,TRUE,150,1680,158,76,All Levels,5.5 hours,2016-11-26T04:09:14Z,Business Finance,power modeling bootcamp advanced excel 10 days,the power modeling bootcamp: advanced excel in 10 days,"['power modeling bootcamp', 'power modeling', 'advanced excel 10', 'advanced excel', 'bootcamp advanced excel', 'power', 'excel 10', 'modeling bootcamp advanced', 'excel', 'modeling bootcamp']"
66,66,66,66,66,43319,Options Trading Basics (3-Course Bundle),https://www.udemy.com/learn-options-trading-courses/,TRUE,180,10100,985,45,Beginner Level,11 hours,2013-02-25T11:36:06Z,Business Finance,options trading basics 3course bundle,options trading basics (3-course bundle),"['options trading basics', 'options trading', 'basics course bundle', 'trading basics course', 'course bundle', 'basics course', 'trading basics', 'options', 'bundle', 'basics']"
67,67,67,67,67,408440,How to Win 97% of Your Options Trades,https://www.udemy.com/how-to-win-97-percent-of-your-trades/,TRUE,125,5050,461,26,All Levels,1.5 hours,2015-02-10T04:21:40Z,Business Finance,win 97 options trades,how to win 97% of your options trades,"['97 options trades', 'options trades', '97 options', 'options', 'trades', 'win', '97', 'win 97 options', 'win 97']"
68,68,68,68,68,918688,How I Make Consistent Returns Trading Options,https://www.udemy.com/how-i-make-15-per-month-trading-options/,TRUE,200,2310,162,26,All Levels,3.5 hours,2016-10-05T17:42:52Z,Business Finance,consistent returns trading options,how i make consistent returns trading options,"['make consistent returns', 'returns trading options', 'consistent returns trading', 'consistent returns', 'trading options', 'returns trading', 'make consistent', 'consistent', 'options', 'trading']"
69,69,69,69,69,308694,"Forex Strategies: Kelly Criterion, Larry Williams and more!",https://www.udemy.com/money-management/,TRUE,185,5528,506,32,All Levels,3 hours,2015-02-19T11:31:27Z,Business Finance,forex strategies kelly criterion larry williams more,"forex strategies: kelly criterion, larry williams and more!","['forex strategies kelly', 'forex strategies', 'forex', 'strategies kelly criterion', 'strategies kelly', 'kelly criterion', 'kelly criterion larry', 'strategies', 'criterion larry williams', 'criterion larry']"
70,70,70,70,70,199450,"Elite Trend Trader: Learn To Trade Stocks, Options & Forex",https://www.udemy.com/elite-trend-trader-how-to-make-a-fortune-trading-the-trend/,TRUE,125,6451,237,28,All Levels,5 hours,2014-04-16T13:58:31Z,Business Finance,elite trend trader learn trade stocks options  forex,"elite trend trader: learn to trade stocks, options & forex","['trend trader learn', 'elite trend trader', 'trend trader', 'learn trade stocks', 'trader learn', 'trader learn trade', 'trade stocks', 'forex', 'options forex', 'trade stocks options']"
71,71,71,71,71,401784,Options Trading Introduction: Day Trade Stock Options,https://www.udemy.com/how-to-trade-stock-options-level-1-start-day-trading/,TRUE,95,12394,218,30,Beginner Level,2.5 hours,2015-02-20T21:39:41Z,Business Finance,options trading introduction day trade stock options,options trading introduction: day trade stock options,"['options trading introduction', 'options trading', 'trade stock options', 'day trade stock', 'introduction day trade', 'stock options', 'day trade', 'trading introduction day', 'trading introduction', 'trade stock']"
72,72,72,72,72,1122792,The Almost Perfect Options Trading Strategy System - Unique,https://www.udemy.com/the-almost-perfect-options-trading-strategy-system-unique/,TRUE,200,1793,18,15,All Levels,1 hour,2017-03-03T21:43:05Z,Business Finance,perfect options trading strategy system  unique,the almost perfect options trading strategy system - unique,"['perfect options trading', 'options trading strategy', 'options trading', 'trading strategy unique', 'trading strategy', 'strategy unique', 'options', 'perfect options', 'strategy', 'trading']"
73,73,73,73,73,709500,Forex Trading -  Learn to Trade Forex Like the Banks,https://www.udemy.com/forex-trading-learn-the-same-strategies-used-by-banks/,TRUE,20,3223,240,23,All Levels,1 hour,2016-03-30T15:29:03Z,Business Finance,forex trading  learn trade forex like banks,forex trading -  learn to trade forex like the banks,"['forex trading learn', 'learn trade forex', 'forex trading', 'trade forex', 'trade forex like', 'forex like banks', 'forex like', 'forex', 'trading learn trade', 'trading learn']"
74,74,74,74,74,285638,Learn to Trade for Profit:Trading with Japanese Candlesticks,https://www.udemy.com/introduction-to-japanese-candlesticks/,TRUE,60,16385,273,45,Beginner Level,3 hours,2014-09-02T03:53:13Z,Business Finance,learn trade profittrading japanese candlesticks,learn to trade for profit:trading with japanese candlesticks,"['trading japanese candlesticks', 'profit trading japanese', 'profit trading', 'learn trade profit', 'trading japanese', 'japanese candlesticks', 'candlesticks', 'trade profit trading', 'trade profit', 'trading']"
75,75,75,75,75,1135126,The Most Powerful Options Spread Trading Front Ratio Spread,https://www.udemy.com/the-most-powerful-options-spread-trading-front-ratio-spread/,TRUE,200,1487,16,18,All Levels,2 hours,2017-03-08T21:09:41Z,Business Finance,powerful options spread trading ratio spread,the most powerful options spread trading front ratio spread,"['powerful options spread', 'options spread trading', 'options spread', 'spread trading', 'spread trading ratio', 'trading ratio spread', 'ratio spread', 'powerful options', 'spread', 'options']"
76,76,76,76,76,834558,What Finance Job is for You? Explanation of 14 Finance Roles,https://www.udemy.com/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/,TRUE,200,2951,232,60,All Levels,4 hours,2016-05-04T05:22:32Z,Business Finance,finance job you explanation 14 finance roles,what finance job is for you? explanation of 14 finance roles,"['14 finance roles', 'finance roles', 'finance job explanation', 'finance job', '14 finance', 'finance', 'explanation 14 finance', 'job explanation', 'roles', 'job explanation 14']"
77,77,77,77,77,551968,The Blueprint for Successful Stock Trading,https://www.udemy.com/stock-market-millionaire-blueprint/,TRUE,120,2697,331,15,All Levels,1 hour,2015-08-13T18:58:05Z,Business Finance,blueprint successful stock trading,the blueprint for successful stock trading,"['successful stock trading', 'stock trading', 'blueprint successful stock', 'successful stock', 'stock', 'trading', 'blueprint', 'blueprint successful', 'successful']"
78,78,78,78,78,1005658,Trading for Beginners - Intermediate Level,https://www.udemy.com/trading-for-beginners-tier-2/,TRUE,150,3979,40,39,Beginner Level,5 hours,2016-11-09T01:45:20Z,Business Finance,trading beginners  intermediate level,trading for beginners - intermediate level,"['trading beginners intermediate', 'trading beginners', 'beginners intermediate', 'beginners intermediate level', 'beginners', 'trading', 'intermediate level', 'intermediate', 'level']"
79,79,79,79,79,746432,Start Trading Stocks Using Technical Analysis!,https://www.udemy.com/professional-stock-trader/,TRUE,25,3190,244,45,All Levels,4 hours,2016-02-03T17:10:31Z,Business Finance,start trading stocks technical analysis,start trading stocks using technical analysis!,"['stocks using technical', 'technical analysis', 'using technical analysis', 'start trading stocks', 'trading stocks', 'trading stocks using', 'stocks', 'start trading', 'stocks using', 'using technical']"
80,80,80,80,80,1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,TRUE,200,1406,71,54,Expert Level,1.5 hours,2017-01-18T20:55:27Z,Business Finance,learn set incubator hedge fund  stepbystep,learn how to set up an incubator hedge fund - step-by-step,"['incubator hedge fund', 'set incubator hedge', 'incubator hedge', 'set incubator', 'hedge fund step', 'hedge fund', 'fund step step', 'incubator', 'learn set incubator', 'fund step']"
81,81,81,81,81,284118,VPS for Forex Trading - Protect Your Forex Robots,https://www.udemy.com/forex-vps/,TRUE,160,4252,225,24,All Levels,2 hours,2014-09-19T04:07:58Z,Business Finance,vps forex trading  protect forex robots,vps for forex trading - protect your forex robots,"['protect forex robots', 'vps forex trading', 'forex robots', 'vps forex', 'forex trading protect', 'trading protect forex', 'protect forex', 'forex trading', 'vps', 'forex']"
82,82,82,82,82,302562,Introduction to Accounting: The Language of Business,https://www.udemy.com/learnaccountingforfree/,TRUE,20,11958,370,134,Beginner Level,11.5 hours,2014-10-02T09:16:55Z,Business Finance,introduction accounting language business,introduction to accounting: the language of business,"['introduction accounting language', 'introduction accounting', 'accounting language', 'accounting language business', 'accounting', 'business', 'language business', 'language', 'introduction']"
83,83,83,83,83,596598,Basic Excel for Basic Bookkeeping and Accounting,https://www.udemy.com/basic-excel-for-basic-bookkeeping/,TRUE,95,7743,340,33,Beginner Level,1.5 hours,2015-09-10T00:30:48Z,Business Finance,basic excel basic bookkeeping accounting,basic excel for basic bookkeeping and accounting,"['excel basic bookkeeping', 'basic excel', 'basic excel basic', 'excel basic', 'basic bookkeeping accounting', 'basic bookkeeping', 'bookkeeping accounting', 'excel', 'bookkeeping', 'accounting']"
84,84,84,84,84,860890,"Using 'The Greeks To Understand Options""",https://www.udemy.com/options-greeks/,TRUE,50,2134,55,5,All Levels,1 hour,2016-07-13T18:37:40Z,Business Finance,the greeks understand options,"using 'the greeks to understand options""","['greeks understand options', 'using greeks understand', 'understand options', 'greeks understand', 'greeks', 'using greeks', 'options', 'understand', 'using']"
85,85,85,85,85,951050,Trading Options For Consistent Returns: Calendar Spreads,https://www.udemy.com/trading-options-for-consistent-returns-calendar-spreads/,TRUE,200,1214,69,20,All Levels,1.5 hours,2016-10-07T04:58:46Z,Business Finance,trading options consistent returns calendar spreads,trading options for consistent returns: calendar spreads,"['trading options consistent', 'returns calendar spreads', 'calendar spreads', 'consistent returns calendar', 'options consistent returns', 'options consistent', 'trading options', 'consistent returns', 'calendar', 'spreads']"
86,86,86,86,86,796450,How to Create Your Personal Budget,https://www.udemy.com/personal-budget/,TRUE,20,3870,53,10,All Levels,1 hour,2016-03-21T21:09:49Z,Business Finance,create personal budget,how to create your personal budget,"['create personal budget', 'personal budget', 'budget', 'create personal', 'personal', 'create']"
87,87,87,87,87,502772,The Complete Value Investing Course: A Proven Approach,https://www.udemy.com/value-investing-essential-guide-to-picking-stocks/,TRUE,200,2146,212,49,All Levels,4.5 hours,2015-06-16T22:43:07Z,Business Finance,complete value investing course proven approach,the complete value investing course: a proven approach,"['value investing course', 'investing course proven', 'investing course', 'complete value investing', 'value investing', 'course proven approach', 'investing', 'value', 'course proven', 'proven approach']"
